item_code,region,segment,format,sales_total,sales_mean,units_total,units_mean,price_mean,var_pct_mean,high_value_ratio,high_turnover_ratio,n_weeks,cluster,cluster_nombre
7501058796837,Area 6,Bar,Barra,0.612,0.03825,0.027,0.0016875,22.715,-99.875,0.0,0.0,16,0,Presencia Marginal
7501058796844,Area 1,Bar,Barra,3.008,0.08594285714285714,0.145,0.004142857142857143,21.05914285714286,-99.79428571428572,0.0,0.14285714285714285,35,0,Presencia Marginal
7501058796844,Area 2,Bar,Barra,256.688,3.2085999999999997,12.153,0.1519125,21.31175,-97.985,0.0,0.9625,80,1,Volumen Diversificado
7501058796844,Area 3,Bar,Barra,0.32,0.04,0.015,0.001875,20.4375,-99.8375,0.0,0.0,8,0,Presencia Marginal
7501058796844,Area 4,Bar,Barra,5.048,0.07648484848484849,0.23,0.003484848484848485,21.91409090909091,-99.80181818181818,0.0,0.07575757575757576,66,0,Presencia Marginal
7501058796844,Area 5,Bar,Barra,0.5660000000000001,0.037733333333333334,0.026000000000000002,0.0017333333333333335,22.044666666666668,-99.89333333333335,0.0,0.06666666666666667,15,0,Presencia Marginal
7501058796844,Area 6,Bar,Barra,0.19,0.03166666666666667,0.009000000000000001,0.0015000000000000002,21.055,-99.86666666666667,0.0,0.0,6,0,Presencia Marginal
7501058796851,Area 1,Bar,Barra,931.235,11.6404375,57.461,0.7182625,16.020625000000003,-96.42625000000001,0.0,1.0,80,1,Volumen Diversificado
7501058796851,Area 2,Bar,Barra,1322.931,16.5366375,80.694,1.008675,16.255000000000003,-93.51124999999999,0.0,1.0,80,1,Volumen Diversificado
7501058796851,Area 3,Bar,Barra,1539.874,19.248425,93.022,1.1627750000000001,16.437,-93.78875000000001,0.0,1.0,80,1,Volumen Diversificado
7501058796851,Area 4,Bar,Barra,1323.449,16.5431125,79.721,0.9965125,16.46,-94.2125,0.0,1.0,80,1,Volumen Diversificado
7501058796851,Area 5,Bar,Barra,3508.658,43.858225,210.757,2.6344625,16.567124999999997,-88.125,0.0,1.0,80,1,Volumen Diversificado
7501058796851,Area 6,Bar,Barra,1411.014,17.637674999999998,85.86,1.07325,16.292625,-95.51,0.0,1.0,80,1,Volumen Diversificado
7501058796868,Area 1,Bar,Barra,1163.373,14.5421625,71.702,0.8962749999999999,16.09425,-96.51875,0.0,1.0,80,1,Volumen Diversificado
7501058796868,Area 2,Bar,Barra,1647.245,20.590562499999997,100.688,1.2586,16.293375,-93.44624999999999,0.0,1.0,80,1,Volumen Diversificado
7501058796868,Area 3,Bar,Barra,1912.075,23.9009375,115.163,1.4395375,16.531875,-93.7525,0.0,1.0,80,1,Volumen Diversificado
7501058796868,Area 4,Bar,Barra,1434.431,17.930387500000002,86.658,1.083225,16.45425,-94.39625,0.0,1.0,80,1,Volumen Diversificado
7501058796868,Area 5,Bar,Barra,4259.44,53.242999999999995,259.123,3.2390375,16.4135,-88.1425,0.0,1.0,80,1,Volumen Diversificado
7501058796868,Area 6,Bar,Barra,1532.429,19.155362500000003,93.4,1.1675,16.39,-95.73125,0.0,1.0,80,1,Volumen Diversificado
7501058796950Bp1,Area 1,Liquid & Gel,Gel,6.752,0.1824864864864865,0.2,0.005405405405405406,33.54810810810811,-99.73513513513514,0.4864864864864865,0.13513513513513514,37,0,Presencia Marginal
7501058796950Bp1,Area 2,Liquid & Gel,Gel,1.17,0.058499999999999996,0.068,0.0034000000000000002,25.873,-99.85,0.35,0.1,20,0,Presencia Marginal
7501058796950Bp1,Area 3,Liquid & Gel,Gel,20.202,0.5316315789473685,0.51,0.013421052631578948,40.011842105263156,-99.44736842105263,0.8421052631578947,0.18421052631578946,38,0,Presencia Marginal
7501058796950Bp1,Area 4,Liquid & Gel,Gel,21.342,0.5472307692307692,0.566,0.014512820512820511,37.65692307692307,-99.32564102564102,0.7435897435897436,0.07692307692307693,39,0,Presencia Marginal
7501058796950Bp1,Area 5,Liquid & Gel,Gel,31.873,0.8614324324324325,0.761,0.020567567567567568,41.13081081081081,-99.27054054054055,0.918918918918919,0.24324324324324326,37,0,Presencia Marginal
7501058796950Bp1,Area 6,Liquid & Gel,Gel,6.244,0.26016666666666666,0.221,0.009208333333333334,26.4425,-99.67083333333333,0.2916666666666667,0.375,24,0,Presencia Marginal
7503002319529,Area 1,Liquid & Gel,Liquido,12929.916,161.62394999999998,224.465,2.8058125,57.856624999999994,-48.672125,1.0,1.0,80,3,Motor de Ingresos
7503002319529,Area 2,Liquid & Gel,Liquido,16357.725,204.4715625,316.372,3.95465,51.881375000000006,-42.868125,1.0,1.0,80,3,Motor de Ingresos
7503002319529,Area 3,Liquid & Gel,Liquido,12978.113,162.22641249999998,231.568,2.8946,56.358875,-65.66749999999999,1.0,1.0,80,3,Motor de Ingresos
7503002319529,Area 4,Liquid & Gel,Liquido,9784.651,122.3081375,174.35399999999998,2.1794249999999997,56.48825000000001,-66.083875,1.0,1.0,80,3,Motor de Ingresos
7503002319529,Area 5,Liquid & Gel,Liquido,17205.622,215.07027499999998,313.507,3.9188375,55.229124999999996,-64.356375,1.0,1.0,80,3,Motor de Ingresos
7503002319529,Area 6,Liquid & Gel,Liquido,11795.456,147.4432,208.58,2.60725,56.71425000000001,-59.35825,1.0,1.0,80,3,Motor de Ingresos
7503002319536,Area 1,Liquid & Gel,Liquido,5559.274,69.490925,56.993,0.7124125,97.827,-73.731,1.0,0.025,80,2,Nicho Premium
7503002319536,Area 2,Liquid & Gel,Liquido,7482.654,93.533175,76.57000000000001,0.9571250000000001,98.108375,-70.507125,1.0,0.4875,80,3,Motor de Ingresos
7503002319536,Area 3,Liquid & Gel,Liquido,5621.272,70.2659,56.939,0.7117375,99.7145,-83.70649999999999,1.0,1.0,80,3,Motor de Ingresos
7503002319536,Area 4,Liquid & Gel,Liquido,3629.343,45.3667875,37.114,0.463925,98.60875,-87.16062500000001,1.0,0.75,80,2,Nicho Premium
7503002319536,Area 5,Liquid & Gel,Liquido,10886.015,136.0751875,111.955,1.3994375,98.23125,-76.066125,1.0,1.0,80,3,Motor de Ingresos
7503002319536,Area 6,Liquid & Gel,Liquido,3486.176,43.5772,35.333,0.44166249999999996,98.839125,-87.51487499999999,1.0,0.8625,80,2,Nicho Premium
7702626204208Bp1,Area 1,Powder,Polvo,1171.356,14.64195,110.31700000000001,1.3789625,10.703875,-91.14500000000001,0.0,1.0,80,1,Volumen Diversificado
7702626204208Bp1,Area 2,Powder,Polvo,2070.907,25.886337500000003,191.161,2.3895125,10.927875,-84.25625,0.0,1.0,80,1,Volumen Diversificado
7702626204208Bp1,Area 3,Powder,Polvo,2026.861,25.3357625,186.205,2.3275625,11.03925,-82.83,0.0,1.0,80,1,Volumen Diversificado
7702626204208Bp1,Area 4,Powder,Polvo,1848.788,23.10985,170.00300000000001,2.1250375000000004,11.024750000000001,-81.30125000000001,0.0,1.0,80,1,Volumen Diversificado
7702626204208Bp1,Area 5,Powder,Polvo,1964.344,24.5543,181.42000000000002,2.2677500000000004,11.0345,-87.74875,0.0,1.0,80,1,Volumen Diversificado
7702626204208Bp1,Area 6,Powder,Polvo,2166.4519999999998,27.08065,199.39,2.492375,10.9655,-82.04375,0.0,1.0,80,1,Volumen Diversificado
7702626213774,Area 1,Powder,Polvo,2176.198,27.202475,41.819,0.5227375000000001,52.4265,-83.1205,1.0,0.325,80,2,Nicho Premium
7702626213774,Area 2,Powder,Polvo,4146.734,51.834175,76.256,0.9532,54.178,-65.70225,1.0,0.15,80,3,Motor de Ingresos
7702626213774,Area 3,Powder,Polvo,3441.769,43.0221125,63.679,0.7959875000000001,54.022875,-75.720125,1.0,0.4375,80,3,Motor de Ingresos
7702626213774,Area 4,Powder,Polvo,2740.237,34.2529625,51.107,0.6388375,53.72262500000001,-77.435125,1.0,0.1875,80,2,Nicho Premium
7702626213774,Area 5,Powder,Polvo,5528.209,69.10261249999999,103.635,1.2954375,53.378750000000004,-71.97200000000001,1.0,0.975,80,3,Motor de Ingresos
7702626213774,Area 6,Powder,Polvo,3497.833,43.7229125,64.437,0.8054625,54.121624999999995,-72.897625,1.0,0.225,80,3,Motor de Ingresos
7702626213781,Area 1,Powder,Polvo,2749.146,34.364325,51.257,0.6407125,53.475125000000006,-83.4485,1.0,0.8375,80,3,Motor de Ingresos
7702626213781,Area 2,Powder,Polvo,5570.264,69.6283,101.737,1.2717125,54.312875,-64.28412499999999,1.0,0.7,80,3,Motor de Ingresos
7702626213781,Area 3,Powder,Polvo,3864.816,48.310199999999995,70.496,0.8812,54.326874999999994,-77.710125,1.0,0.9375,80,3,Motor de Ingresos
7702626213781,Area 4,Powder,Polvo,2938.594,36.732425,53.83,0.672875,54.213874999999994,-79.288,1.0,0.4375,80,2,Nicho Premium
7702626213781,Area 5,Powder,Polvo,6273.713,78.4214125,115.69200000000001,1.44615,53.928,-74.376875,1.0,1.0,80,3,Motor de Ingresos
7702626213781,Area 6,Powder,Polvo,3911.437,48.892962499999996,71.161,0.8895125,54.604499999999994,-74.40337500000001,1.0,0.7,80,3,Motor de Ingresos
7891035040191,Area 1,Bar,Barra,0.206,0.017166666666666667,0.016,0.0013333333333333333,13.166666666666666,-99.89166666666667,0.0,0.0,12,0,Presencia Marginal
7891035040191,Area 2,Bar,Barra,0.5609999999999999,0.023374999999999996,0.045,0.001875,12.9375,-99.88333333333334,0.0,0.041666666666666664,24,0,Presencia Marginal
7891035040191,Area 3,Bar,Barra,0.706,0.03069565217391304,0.056,0.0024347826086956524,12.949565217391303,-99.86521739130436,0.0,0.043478260869565216,23,0,Presencia Marginal
7891035040191,Area 4,Bar,Barra,3.2079999999999997,0.06825531914893616,0.28800000000000003,0.006127659574468086,13.158936170212767,-99.84255319148937,0.0,0.0851063829787234,47,0,Presencia Marginal
7891035040191,Area 5,Bar,Barra,3.943,0.06798275862068966,0.283,0.004879310344827586,14.843793103448277,-99.73103448275862,0.017241379310344827,0.10344827586206896,58,0,Presencia Marginal
7891035040191,Area 6,Bar,Barra,6.563,0.09943939393939394,0.502,0.007606060606060606,13.725454545454545,-99.58636363636363,0.0,0.07575757575757576,66,0,Presencia Marginal
7891035040276,Area 1,Bar,Barra,5508.787,68.8598375,420.32,5.254,13.055000000000001,-64.28875000000001,0.0,1.0,80,4,Alta Rotación
7891035040276,Area 2,Bar,Barra,12718.148,158.97684999999998,1010.677,12.6334625,12.554125,-41.156375000000004,0.0,1.0,80,4,Alta Rotación
7891035040276,Area 3,Bar,Barra,5145.412,64.31765,426.007,5.3250875,12.1075,-68.95625,0.0,1.0,80,4,Alta Rotación
7891035040276,Area 4,Bar,Barra,4909.213,61.3651625,406.746,5.084325,12.098375,-69.6825,0.0,1.0,80,4,Alta Rotación
7891035040276,Area 5,Bar,Barra,8006.353,100.0794125,651.184,8.1398,12.337125,-69.58500000000001,0.0,1.0,80,4,Alta Rotación
7891035040276,Area 6,Bar,Barra,7204.9619999999995,90.06202499999999,579.159,7.2394875,12.491625,-64.95375,0.0,1.0,80,4,Alta Rotación
